Month,Date,Country,Gateway,Telco,Shortcode,Keyword,Offer ID,Affiliate ID,Total Sales,ECPA,Day 1,Week 1,Month 3 (A),Month 3 (P),Month 4 (A),Month 4 (P),Month 5 (A),Month 5 (P),Month 6 (A),Month 6 (P)
2023/5,2023-05-02,oman,mondiamedia,ooredoo,92023,a4a,875,353,58,1.551724138,0.12762436,0.268011155,0.7444893,0.7606312,1.079735107,0.85446227,1.321393586,0.94515496,1.61934085,1.0078123
2023/5,2023-05-08,uae,actel,etisalat,1111,plx,944,462,125,2.9648,0.080827691,0.357496973,1.450874763,1.2130734,1.542496258,1.355302,1.687444851,1.465207,1.709803138,1.5212758
2023/7,2023-07-14,oman,actel,ooredoo,92014,mz,900,195,30,1.38,0.085718738,0.132474414,0.424285688,0.31387347,0.443343231,0.32885098,0.443343231,0.33979273,0.443343231,0.34410325
2023/11,2023-11-13,egypt,mondiamedia,etisalat,7786,pz,213,319,54,0.064814815,0.003757907,0.005038654,0.03238952,0.038705826,0.03238952,0.042859286,0.03238952,0.04985208,0.03238952,0.050923474
2023/11,2023-11-28,thailand,macrokiosk,ais,4541705,f2,1718,372,343,0.126993865,0.009179085,0.036472439,0.139417007,0.11909394,0.149699407,0.115966596,0.150041324,0.1277206,0.150041324,0.119132444
2023/12,2023-12-22,egypt,mondiamedia,orange,7810,pz,1487,151,68,0.044117647,0.003920896,0.005127326,0.036238771,0.029698126,0.036238771,0.032351397,0.036238771,0.0379572,0.036238771,0.037988745
2023/1,2023-01-25,jordan,mondiamedia,orange,8896201,gz,375,319,59,0.16,0.017419896,0.031352868,0.135840336,0.15159383,0.184609169,0.1863712,0.233363283,0.21836177,0.264702898,0.24237217
2023/10,2023-10-31,egypt,mondiamedia,orange,7810,gz,1117,486.0,1536,0.049511401,0.005277804,0.018584716,0.062224578,0.065896675,0.07116116,0.0685693,0.074966107,0.070351765,0.074966107,0.07220953
2023/7,2023-07-28,malaysia,maxis,maxis,32775,xde,871,151,52,1.5,0.189856211,0.24325327,1.055421955,0.9552962,1.213123327,1.1280315,1.367384391,1.2922473,1.513040062,1.4236588
2023/6,2023-06-23,egypt,mondiamedia,etisalat,7786,a4a,248,52,64,0.03559322,0.006174509,0.023424544,0.102421222,0.109935895,0.106704539,0.12167135,0.108749842,0.13413423,0.109856284,0.14030206
2023/9,2023-09-25,oman,actel,ooredoo,92014,pm,1058,428.0,38,1.578947368,0.116888278,0.193804384,0.678927801,0.5022686,0.757393462,0.52863616,0.757393462,0.5819454,0.757393462,0.6087451
2023/12,2023-12-25,malaysia,maxis,maxis,33186,fnp,1495,493,44,2.481818182,0.53653825,0.53653825,2.578763698,3.079906,2.578763698,3.3206038,2.578763698,3.3970232,2.578763698,3.3567505
2022/12,2022-12-19,bahrain,actel,zain,94005,mb,34,151,45,0.977777778,0.144414855,0.155024709,0.497153234,0.32395852,0.497153234,0.35220328,0.497153234,0.41424507,0.497153234,0.46268985
2023/1,2023-01-25,egypt,mondiamedia,etisalat,7786,pz,213,298,59,0.034482759,0.002223799,0.009527225,0.047435731,0.0582946,0.059187848,0.06404475,0.062397207,0.067610696,0.080944141,0.0714975
2023/12,2023-12-24,malaysia,maxis,maxis,33186,fnp,1495,458,70,1.514285714,0.53653825,0.53653825,2.845776295,3.5239422,2.845776295,4.056703,2.845776295,4.3741746,2.845776295,4.4747515
2023/2,2023-02-22,qatar,actel,vodafone,97710,amw,363,442,93,0.025806452,0.026249038,0.05351082,0.157119908,0.21257883,0.157119908,0.22464389,0.160512788,0.23524325,0.163900583,0.2383311
2023/7,2023-07-08,iraq,iraqcom,asiacell,2920,1,3742,507,134,0.55,0.000732084,0.02635504,0.174565297,0.20238966,0.204167582,0.2307829,0.221377959,0.25824463,0.237129274,0.2757038
2023/12,2023-12-19,egypt,mondiamedia,etisalat,7786,a4a,347,329,36,0.152777778,0.00073191,0.007319099,0.090935255,0.04862444,0.090935255,0.05217942,0.090935255,0.051994875,0.090935255,0.05495984
2023/12,2023-12-06,egypt,mondiamedia,orange,7810,pz,1487,61,321,0.0640625,0.005175245,0.013672868,0.050471797,0.058321383,0.056811723,0.06388551,0.056811723,0.061970435,0.056811723,0.06655601
2023/1,2023-01-11,egypt,mondiamedia,orange,7810,a4a,347,151,164,0.027439024,0.005209672,0.013545146,0.083164057,0.052805334,0.100177518,0.062136687,0.117785447,0.064182326,0.126288716,0.06660298
2023/10,2023-10-06,egypt,mondiamedia,orange,7810,pz,1487,147.0,130,0.2,0.003312323,0.012776102,0.038961495,0.061854795,0.041478647,0.067056604,0.04279001,0.06532135,0.0436194,0.06898576
2023/10,2023-10-28,uae,mondiamedia,etisalat,1741,gd,1011,319.0,34,1.985294118,0.01153076,0.172962903,0.954287417,1.1587764,1.016748385,1.2893664,1.029240178,1.4465286,1.029240178,1.5269823
2023/1,2023-01-23,malaysia,maxis,maxis,32775,d40,53,378,290,1.5,0.162323381,0.344937186,1.44798462,1.3641953,1.68995507,1.6050044,1.885175558,1.8340747,2.030134756,2.008748
2023/9,2023-09-23,thailand,qr,ais,4219341,k2,563,372.0,429,0.104651163,0.00376995,0.064089143,0.280672702,0.28350294,0.304974504,0.30024287,0.321178993,0.32481056,0.332812236,0.35237944
2022/10,2022-10-26,saudiarabia,tpay,mobily,42003,ed,49,206,47,0.425531915,0.0,0.163663467,0.804466094,0.57328135,0.957313307,0.6330257,1.011927675,0.6622669,1.123864634,0.7125249
2022/12,2022-12-22,egypt,mondiamedia,etisalat,7786,a4a,347,383,37,0.067567568,0.00903094,0.022542269,0.090733191,0.12533778,0.098317268,0.14187682,0.101957116,0.1540113,0.109844218,0.15981056
2023/3,2023-03-06,malaysia,maxis,maxis,32775,d40,53,378,399,1.5,0.125461288,0.287917571,1.057636023,1.2341576,1.248079789,1.4631627,1.414011771,1.6793928,1.573708449,1.8491476
2023/4,2023-04-13,jordan,mondiamedia,orange,8896201,mx,252,151,30,0.233333333,0.01370172,0.068508599,0.239742458,0.29126674,0.267142035,0.32306558,0.267142035,0.36945876,0.267142035,0.38498396
2023/12,2023-12-04,jordan,comviva,zain,90910,gt,375,500,62,0.325396825,0.042263567,0.052963204,0.247144812,0.13779804,0.258921053,0.14603305,0.258921053,0.15680489,0.258921053,0.17010081
2023/9,2023-09-26,georgia,mondiamedia,beeline,1407,gameonz,607,353.0,78,1.794871795,0.959918191,1.064963461,1.529732663,1.3444538,1.651716856,1.3743695,1.672496859,1.4144082,1.672496859,1.4043294
2023/7,2023-07-10,oman,mondiamedia,ooredoo,92023,a4a,966,104,33,0.984848485,0.037388798,0.112166393,0.284152416,0.31321254,0.284152416,0.35601842,0.284152416,0.3795107,0.284152416,0.41046563
2023/8,2023-08-09,egypt,mondiamedia,orange,7810,a4a,347,288,58,0.15,0.002828137,0.011312548,0.130097555,0.05216488,0.142826519,0.060034305,0.147069823,0.056953706,0.147069823,0.062188566
2023/3,2023-03-07,malaysia,maxis,maxis,32775,d40,53,470,212,1.5,0.149850216,0.329973202,1.247069283,1.2540878,1.443812825,1.439607,1.607365299,1.6232798,1.742730545,1.7362444
2023/6,2023-06-11,oman,mondiamedia,omantel,92729,gz,966,104,30,1.416666667,0.020910775,0.135920035,1.280742621,1.1349913,1.536917355,1.3034085,1.725164615,1.4899341,1.923827296,1.628884
2023/12,2023-12-09,egypt,mondiamedia,vodafone,7785,prizeo,994,511,47,0.195744681,0.089415799,0.17359518,0.542637564,0.5565617,0.59107347,0.6156963,0.59107347,0.66424984,0.59107347,0.6782254
2023/11,2023-11-21,egypt,mondiamedia,orange,7810,pz,994,151,38,0.157894737,0.0,0.00323807,0.016188553,0.02438078,0.031145205,0.026148468,0.031145205,0.030935511,0.031145205,0.030353218
2022/12,2022-12-21,jordan,comviva,zain,90910,mx,374,450,76,0.361643836,0.052335021,0.077630282,0.339863069,0.22782895,0.412747307,0.26295254,0.492614467,0.28202873,0.58859275,0.29590517
2023/11,2023-11-10,egypt,mondiamedia,orange,7810,pz,994,151,77,0.155844156,0.0,0.002130678,0.012773819,0.019744866,0.015589253,0.020740457,0.015764287,0.024813674,0.015764287,0.023696207
2023/11,2023-11-28,malaysia,maxis,maxis,32775,bab8,1313,500,75,1.506849315,0.128953719,0.248451518,0.968275667,0.884879,1.09384391,0.97200793,1.107794462,1.0214161,1.107794462,1.0423734
2022/12,2022-12-18,iraq,mondiamedia,zain,3368,gz,139,353,41,0.256097561,0.01096314,0.014095466,0.126814679,0.12854365,0.15498148,0.16113672,0.190957498,0.18487939,0.194085848,0.2094623
2023/6,2023-06-21,jordan,mondiamedia,zain,97970,flix,952,384,31,0.193548387,0.019872785,0.059618355,0.072866878,0.11116269,0.072866878,0.118797965,0.072866878,0.13019969,0.072866878,0.14549367
2023/7,2023-07-23,iraq,iraqcom,asiacell,2920,1,3742,507,273,0.545985401,0.0,0.038269513,0.287535753,0.26079875,0.343753044,0.30140442,0.394270097,0.33476365,0.433964139,0.3600657
2023/11,2023-11-27,egypt,mondiamedia,etisalat,7786,a4a,1117,486,3501,0.084418312,0.001132447,0.001836528,0.009455829,0.0052247867,0.010538586,0.0038021281,0.01057197,0.0056395605,0.01057197,0.0028458983
2023/9,2023-09-21,egypt,mondiamedia,etisalat,7786,pz,213,319.0,37,0.027027027,0.0,0.001197225,0.002509332,0.022100799,0.002509332,0.02348876,0.002509332,0.027924739,0.002509332,0.027079247
2023/11,2023-11-30,thailand,macrokiosk,ais,4541705,f2,1718,372,1286,0.13098937,0.016785538,0.039090333,0.093367474,0.10720456,0.100396171,0.11139551,0.100396171,0.122035034,0.100396171,0.12699986
2023/5,2023-05-20,thailand,qr,ais,4219501,g1,647,206,1518,0.250491803,0.001733967,0.008583139,0.046667105,0.050942518,0.055797946,0.057133943,0.063424109,0.06601092,0.070992087,0.06849493
2023/3,2023-03-27,egypt,mondiamedia,orange,7810,a4a,347,52,112,0.040178571,0.003693665,0.003693665,0.004426024,0.01975096,0.010285787,0.020747572,0.011018072,0.024821728,0.011018072,0.023704968
2023/6,2023-06-30,saudiarabia,knc,mobily,602002,16,1176,508,241,3.0,0.033296497,0.127135198,0.569776236,0.5859464,0.649232913,0.6732741,0.699922544,0.76395506,0.734725512,0.84187603
2023/3,2023-03-15,jordan,tpay,umniah,91825,gk,704,442,127,0.075,0.018670541,0.042675523,0.145794512,0.17419332,0.155570436,0.22658893,0.160019693,0.2343215,0.176047366,0.2490313
2022/11,2022-11-08,saudiarabia,tpay,mobily,42003,ed,223,297,36,0.805555556,0.0,0.078338175,0.40940144,0.5609545,0.455747932,0.6826779,0.470008316,0.7784912,0.473572296,0.85950506
2022/12,2022-12-19,malaysia,dcbumobile,umobile,12668,gs,90,174,79,2.0,0.762930556,1.071965718,3.158675756,2.899227,3.410005695,3.3149972,3.545584766,3.6633978,3.698343644,3.866469
2023/12,2023-12-12,egypt,mondiamedia,etisalat,7786,a4a,347,75,59,0.076271186,0.008931782,0.022441102,0.103203955,0.12033402,0.103203955,0.13502203,0.103203955,0.14389639,0.103203955,0.14686318
2023/3,2023-03-01,malaysia,dcbumobile,umobile,12668,gs,90,297,31,2.0,0.757660182,1.197591901,3.780342696,2.9320836,4.331016901,3.2818794,4.613258942,3.5583625,4.880824164,3.7051494
2022/10,2022-10-26,malaysia,dcbumobile,umobile,12668,gs,90,238,43,2.0,0.733232678,1.067707156,3.292384728,2.7598162,3.752619213,3.1232615,4.017853718,3.4195065,4.106989622,3.5915754
2022/10,2022-10-15,malaysia,maxis,maxis,32775,d40,53,378,242,1.0,0.15270631,0.365725196,1.681322256,1.4747553,2.003179961,1.7481387,2.296356383,2.020586,2.530276864,2.2283988
2023/3,2023-03-30,egypt,mondiamedia,etisalat,7786,mx,247,52,169,0.0,0.000722495,0.00142735,0.024280541,0.01919271,0.030259583,0.020096347,0.032974413,0.024084546,0.03566953,0.022903338
2023/10,2023-10-19,malaysia,maxis,maxis,32775,bab8,1313,500.0,109,1.486238532,0.0,0.073156111,0.653214073,0.5076708,0.785854981,0.574203,0.922443935,0.64078707,0.964679552,0.68486905
2023/3,2023-03-21,palestine,mondiamedia,jawwal,8897001,mx,111,151,65,0.138461538,0.024797065,0.075572008,0.404766829,0.32906386,0.437336655,0.39595145,0.456070231,0.43683028,0.465272138,0.4787648
2023/3,2023-03-24,saudiarabia,tpay,mobily,42003,ed,49,206,97,0.515463918,0.001323128,0.056894519,0.457884505,0.37677488,0.565123651,0.42469925,0.661752353,0.47371572,0.766325891,0.51397145
2023/6,2023-06-29,qatar,actel,ooredoo,92875,mob,1000016,451,64,1.5,0.128830082,0.184294107,0.463967343,0.4235062,0.483012591,0.45789856,0.483012591,0.45794374,0.483012591,0.4762046
2022/10,2022-10-23,malaysia,dcbumobile,umobile,12668,gs,90,440,50,2.0,0.733232678,1.143842978,4.570770162,3.0480897,5.89398925,3.4636476,6.908565837,3.7977123,7.505999512,3.985443
2023/11,2023-11-28,egypt,mondiamedia,etisalat,7786,a4a,1345,384,1560,0.071887035,0.002914436,0.006311656,0.034207917,0.018011324,0.039275648,0.018718213,0.03931727,0.022524498,0.03931727,0.021206915
2023/2,2023-02-28,qatar,actel,vodafone,97710,amt,33,319,59,0.355932203,0.021181656,0.041684529,0.228653555,0.12371503,0.264217713,0.13439943,0.268077508,0.13228837,0.271096079,0.14024793
2022/10,2022-10-16,greece,datasms,cosmote,19577,mx,20,238,398,2.412060302,0.464852324,1.330753711,6.22451564,5.343725,7.206972721,6.0599165,7.798396137,6.807112,8.461682341,7.350168
2023/10,2023-10-03,jordan,mondiamedia,orange,8896201,gz,375,319.0,45,0.24,0.031961668,0.182638105,0.497706218,0.36010027,0.497706218,0.39014107,0.497706218,0.40363312,0.497706218,0.40567034
2023/5,2023-05-14,thailand,macrokiosk,ais,4541824,girl,998,261,41,0.117073171,0.014542175,0.026660654,0.045640528,0.085066386,0.052784201,0.09480733,0.057276865,0.100685574,0.0663201,0.10781857
2023/7,2023-07-21,qatar,actel,ooredoo,92875,mob,1000016,451,113,1.5,0.122059043,0.181597551,0.645474802,0.5632168,0.739852192,0.60111713,0.797906541,0.6421731,0.864603223,0.666119
2022/12,2022-12-30,egypt,mondiamedia,orange,7810,a4a,347,151,144,0.024475524,0.003584346,0.004770994,0.011332619,0.021253623,0.011904125,0.0225005,0.014780054,0.026806027,0.014780054,0.025862738
2023/5,2023-05-02,egypt,mondiamedia,etisalat,7786,a4a,347,382,44,0.045454545,0.003903924,0.013993164,0.034227466,0.07487495,0.042561486,0.08078894,0.049464929,0.082123905,0.053142238,0.0869967
2023/1,2023-01-03,jordan,comviva,zain,90910,mx,374,342,50,0.36,0.095539828,0.122078669,0.264676615,0.33708233,0.347598803,0.39226425,0.380098695,0.42318296,0.431799347,0.4490172
2023/6,2023-06-17,thailand,qr,ais,4219501,g1,647,206,35,0.085714286,0.003665115,0.003665115,0.025721476,0.045857392,0.032837998,0.051293034,0.038065591,0.05967959,0.046927056,0.061774567
2023/1,2023-01-04,jordan,comviva,zain,90910,mx,374,119,35,0.371428571,0.058764577,0.096677207,0.329759763,0.33285654,0.367667049,0.3875591,0.367667049,0.41140443,0.367667049,0.43566033
2022/10,2022-10-12,jordan,comviva,zain,90910,px,130,450,178,0.474576271,0.045448227,0.065564656,0.241723602,0.2838181,0.286812121,0.3387804,0.30879142,0.37156552,0.325748542,0.39771459
2023/3,2023-03-20,kuwait,comviva,ooredoo,1788,funplus,502,319,32,0.625,0.014149975,0.037733267,0.127475819,0.20171696,0.127475819,0.22929764,0.127475819,0.23897249,0.127475819,0.2620244
2023/7,2023-07-20,jordan,mondiamedia,zain,97970,flix,952,384,33,0.2,0.006227177,0.006227177,0.074801705,0.037330437,0.074801705,0.038988918,0.074801705,0.03401968,0.074801705,0.031159505
2023/3,2023-03-25,uae,tpay,etisalat,1151,ed,478,323,496,1.428571429,0.160938049,0.269710068,1.195766729,0.96177924,1.374829147,1.1035703,1.59668826,1.2225132,1.754019472,1.2888033
2023/12,2023-12-10,egypt,mondiamedia,we,4036,prizeo,1716,486,30,0.25,0.032814884,0.076568063,0.243874992,0.32650107,0.255637253,0.35015225,0.255637253,0.40446395,0.255637253,0.44166264
2023/1,2023-01-18,uae,mondiamedia,etisalat,1741,gz,201,450,43,1.572093023,0.018236626,0.255312766,0.911787951,1.2838504,0.984738428,1.4652594,1.030330812,1.7025629,1.249148355,1.8700174
2023/12,2023-12-12,greece,lilymobile,cosmote,54004,fnp,625,479,65,5.5,0.959551794,1.53528287,3.414339884,3.2130952,3.432688066,3.2626226,3.432688066,3.2539701,3.432688066,3.1674716
2023/4,2023-04-06,egypt,mondiamedia,etisalat,7786,pz,213,319,81,0.025,0.001274716,0.006718961,0.083734208,0.05287384,0.091459174,0.058475617,0.094239321,0.064125024,0.094805259,0.06713511
2023/2,2023-02-21,qatar,actel,ooredoo,92875,sf,1000016,475,31,5.0,0.243136697,0.30101298,0.422726878,0.9948284,0.422726878,1.1064458,0.422726878,1.1984844,0.422726878,1.2370974
2023/10,2023-10-02,jordan,comviva,zain,90910,gt,1200,442.0,450,0.278492063,0.06948763,0.095794187,0.337622174,0.37776232,0.411752137,0.44918168,0.452075808,0.50744176,0.477888377,0.53943086
2023/11,2023-11-21,uae,actel,etisalat,1111,plx,1150,304,38,2.0,0.059835751,0.372484474,0.965432547,1.4393278,1.143552683,1.5881515,1.16928039,1.6888754,1.16928039,1.7224227
2023/2,2023-02-21,qatar,actel,vodafone,97710,amg,33,319,35,0.2,0.019091104,0.037013269,0.046025698,0.10513038,0.046025698,0.11728677,0.046025698,0.12267217,0.046025698,0.13242944
2023/11,2023-11-03,thailand,qr,ais,4219501,g1,647,210,74,0.244444444,0.0,0.017530652,0.071516506,0.14628027,0.091059205,0.16122851,0.094417537,0.17075244,0.094417537,0.17976099
2023/3,2023-03-04,malaysia,dcbumobile,umobile,12668,gs,90,174,156,2.0,0.757660182,1.083065517,3.169318796,2.9785447,3.53706423,3.4015324,3.756530538,3.751862,4.017546961,3.9538553
2023/12,2023-12-18,thailand,macrokiosk,ais,4541583,b9,1804,297,73,0.153424658,0.003260839,0.006521677,0.029814653,0.050383538,0.033027735,0.056481864,0.033027735,0.06527278,0.033027735,0.06769225
2023/5,2023-05-08,oman,actel,ooredoo,92014,mz,1000025,475,43,3.0,0.016912441,0.056777479,0.182423114,0.189726,0.182423114,0.24578372,0.182423114,0.26089033,0.182423114,0.27019703
2023/6,2023-06-08,oman,mondiamedia,omantel,92729,gz,1000034,475,92,3.0,0.022160875,0.088643501,0.663099415,0.41959733,0.755159963,0.502349,0.799496607,0.55059516,0.845526432,0.58223593
2023/9,2023-09-04,malaysia,maxis,maxis,32775,xde,871,353.0,51,1.519607843,0.170385394,0.237322514,0.675792043,0.7607529,0.811533778,0.85345465,0.900652386,0.95874196,1.05313083,1.0222596
2023/1,2023-01-07,slovakia,nth,orange,7406,mobsp,98,238,75,2.76,0.512146363,1.217397091,1.217397091,1.141323,1.217397091,1.1254942,1.217397091,1.1442909,1.217397091,1.146021
2023/8,2023-08-22,saudiarabia,actel,mobily,606068,98,1024,479,76,4.3,0.00217444,0.013046641,0.197906342,0.12772043,0.397974638,0.21121213,0.667695201,0.25050485,0.874358824,0.2927079
2023/11,2023-11-03,indonesia,macrokiosk,satelindo,95799,lucu1,578,372,121,0.1925,0.001199602,0.002399205,0.023940489,0.014823206,0.031220598,0.014999121,0.034864662,0.01831451,0.034864662,0.016628884
2023/1,2023-01-08,thailand,macrokiosk,ais,4541583,b6,91,227,44,0.127272727,0.002764365,0.011057458,0.055488938,0.053141687,0.058289752,0.059699375,0.058289752,0.06891498,0.058289752,0.07165286
2023/6,2023-06-13,jordan,mondiamedia,orange,8896201,gz,375,319,48,0.2375,0.021390845,0.055616197,0.201193409,0.14653523,0.201193409,0.17297232,0.201193409,0.17863151,0.201193409,0.19376421
2023/11,2023-11-04,malaysia,maxis,maxis,33187,goz,1000088,523,77,2.0,0.524714025,0.524714025,4.074707351,2.9388027,4.802255409,3.1443481,5.055901814,3.2290535,5.055901814,3.194797
2023/11,2023-11-01,egypt,mondiamedia,etisalat,7786,a4a,347,75.0,38,0.064102564,0.000585003,0.004817719,0.089087829,0.032649398,0.110228943,0.03528603,0.118089024,0.03938073,0.118089024,0.039922
2022/11,2022-11-03,thailand,macrokiosk,ais,4541560,b1,85,385,167,0.043113772,0.011232511,0.026429438,0.083685387,0.108086206,0.09667306,0.11846883,0.105937876,0.13158636,0.11036551,0.14055239
2022/12,2022-12-30,slovakia,nth,orange,7406,miximo,103,238,75,3.0,0.520330931,1.376706816,1.376706816,1.2822946,1.376706816,1.2545346,1.376706816,1.2708565,1.376706816,1.267237
2023/1,2023-01-27,jordan,mondiamedia,orange,8896201,mx,374,319,300,0.142,0.009592556,0.017126669,0.123979335,0.06927717,0.15891872,0.079129755,0.185621442,0.09183225,0.253432019,0.10851529
2023/9,2023-09-30,egypt,mondiamedia,etisalat,7786,pz,994,147.0,30,0.14516129,0.000164635,0.000164635,0.002457289,0.015730731,0.002457289,0.01605779,0.003335317,0.019512907,0.003335317,0.01793205
2023/9,2023-09-02,thailand,qr,ais,4591201,c2,689,147.0,72,0.08,0.00155913,0.003118261,0.016862518,0.039960507,0.019956345,0.04432293,0.021549888,0.05150892,0.023096342,0.05272515
2022/11,2022-11-24,malaysia,dcbumobile,umobile,12668,gs,90,374,30,1.666666667,0.719120128,1.100585406,2.979287785,3.1863954,3.362135973,3.6427438,3.719793832,4.018311,3.873116381,4.229748
2022/10,2022-10-18,jordan,comviva,zain,90910,mx,147,104,513,0.475633528,0.033478001,0.047696457,0.279545475,0.251884,0.34522291,0.29848123,0.391371975,0.3444968,0.431653085,0.3759364
2023/1,2023-01-09,qatar,tpay,vodafone,97814,ed,152,298,209,0.535885167,0.048416597,0.092925284,0.394192408,0.29337087,0.472684046,0.34194723,0.493131983,0.39475685,0.50780608,0.43221462
2023/5,2023-05-31,jordan,mondiamedia,zain,97970,flix,952,384,157,0.2,0.005231901,0.026159505,0.06934132,0.07853245,0.075897819,0.08292649,0.078515244,0.082439594,0.07982451,0.08674242
2023/12,2023-12-10,malaysia,maxis,maxis,32775,xde,871,494,58,1.551724138,0.181164915,0.218463574,0.763268738,0.7275795,0.846250472,0.82004255,0.846250472,0.9217382,0.846250472,0.98141634
2023/11,2023-11-25,egypt,mondiamedia,etisalat,7786,a4a,1117,486,2969,0.091276978,0.001691714,0.003505065,0.013021328,0.013436638,0.015353552,0.013381623,0.015532883,0.016483508,0.015532883,0.01463782
2023/2,2023-02-12,uae,actel,etisalat,1111,g4,581,195,38,0.947368421,0.095016307,0.440281466,2.147846266,2.453905,2.159102119,2.7479599,2.170355796,2.980987,2.181609305,3.092218
